cod_ine,municipio,ambito,indicador,v2012,v2024,cambio,unidad_cambio,cambio_anual
070101,Santa Cruz de la Sierra,núcleo,pct_techo_teja,71.6597168468626,65.65436337877738,-6.005353468085218,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_techo_losa,7.693908295671136,13.69610599393589,6.002197698264753,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_techo_paja,0.1875480314392646,0.2014749822357764,0.013926950796511794,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_piso_tierra,4.383796515934646,3.124958623702991,-1.2588378922316554,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_piso_cemento,33.27840062589994,23.82281676589622,-9.45558386000372,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_piso_ceramica,45.4942695198382,63.37083313104922,17.87656361121102,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_piso_mosaico,4.29584869645795,3.5186402976445303,-0.77720839881342,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_monoambiente,33.47343948108012,28.57965654363379,-4.893782937446332,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_urbano,99.20791474887707,99.4776656265585,0.2697508776814317,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_revoque,86.4760113305645,91.46920058787444,4.993189257309936,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_hogar_nuclear,,37.78770318520251,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_hogar_monoparental,,14.2433764823748,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_hogar_extendido,,26.354604795678327,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_hogar_compuesto,,3.919604199859652,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_departamento,5.2696557827772095,7.380428018483619,2.11077223570641,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_con_emigrante,12.93859466597862,8.271066603701138,-4.667528062277482,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_hogar_fallecido,4.124392064165841,7.472228229447566,3.3478361652817252,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_hacinamiento,18.221012592907023,13.455351113739578,-4.765661479167445,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_choza,,0.4000812078789296,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_agua_rio,,0.0231707263250345,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_agua_lluvia,,0.0412659602169662,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_agua_no_mejorada,,0.1723460691414473,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_agua_mejorada,,99.82765393085856,,pp,
070101,Santa Cruz de la Sierra,núcleo,pct_saneamiento_mejorado,37.69770919512486,62.23877764488324,24.541068449758384,pp,
